image_name,original_label,cluster_label
img_000633.png,benign,1
img_000634.png,benign,1
img_000635.png,benign,1
img_000636.png,benign,1
img_000637.png,benign,1
img_000638.png,benign,1
img_000639.png,benign,1
img_000640.png,benign,1
img_000641.png,benign,1
img_000642.png,benign,1
img_000643.png,benign,1
img_000644.png,benign,1
img_000645.png,benign,1
img_000646.png,benign,1
img_000647.png,benign,1
img_000648.png,benign,1
img_000649.png,benign,1
img_000650.png,benign,1
img_000651.png,benign,1
img_000652.png,benign,1
img_000653.png,benign,1
img_000654.png,benign,1
img_000655.png,benign,1
img_000656.png,benign,1
img_000657.png,benign,1
img_000658.png,benign,1
img_000659.png,benign,1
img_000660.png,benign,1
img_000661.png,benign,1
img_000662.png,benign,1
img_000663.png,benign,1
img_000664.png,benign,0
img_000665.png,benign,1
img_000666.png,benign,1
img_000667.png,benign,1
img_000668.png,benign,1
img_000669.png,benign,1
img_000670.png,benign,1
img_000671.png,benign,1
img_000672.png,benign,1
img_000673.png,benign,1
img_000674.png,benign,1
img_000675.png,benign,1
img_000676.png,benign,1
img_000677.png,benign,1
img_000678.png,benign,1
img_000679.png,benign,1
img_000680.png,benign,1
img_000681.png,benign,1
img_000682.png,benign,1
img_000683.png,benign,1
img_000684.png,benign,1
img_000685.png,benign,1
img_000686.png,benign,1
img_000687.png,benign,1
img_000688.png,benign,1
img_000689.png,benign,1
img_000690.png,benign,1
img_000691.png,benign,1
img_000692.png,benign,1
img_000693.png,benign,1
img_000694.png,benign,1
img_000695.png,benign,1
img_000696.png,benign,1
img_000697.png,benign,1
img_000698.png,benign,1
img_000699.png,benign,1
img_000700.png,benign,1
img_000701.png,benign,1
img_000702.png,benign,1
img_000703.png,benign,1
img_000704.png,benign,1
img_000705.png,benign,1
img_000706.png,benign,1
img_000707.png,benign,1
img_000708.png,benign,1
img_000709.png,benign,1
img_000710.png,benign,1
img_000711.png,benign,1
img_000712.png,benign,1
img_000713.png,benign,1
img_000714.png,benign,1
img_000715.png,benign,1
img_000716.png,benign,1
img_000717.png,benign,1
img_000718.png,benign,1
img_000719.png,benign,1
img_000720.png,benign,1
img_000721.png,benign,1
img_000722.png,benign,1
img_000723.png,benign,1
img_000724.png,benign,1
img_000725.png,benign,1
img_000726.png,benign,1
img_000727.png,benign,1
img_000728.png,benign,1
img_000729.png,benign,1
img_000730.png,benign,1
img_000731.png,benign,1
img_000732.png,benign,1
img_000733.png,benign,1
img_000734.png,benign,1
img_000735.png,benign,1
img_000736.png,benign,1
img_000737.png,benign,1
img_000738.png,benign,1
img_000739.png,benign,1
img_000740.png,benign,1
img_000741.png,benign,1
img_000742.png,benign,1
img_000743.png,benign,1
img_000744.png,benign,1
img_000745.png,benign,1
img_000746.png,benign,1
img_000747.png,benign,1
img_000748.png,benign,1
img_000749.png,benign,1
img_000750.png,benign,1
img_000751.png,benign,1
img_000752.png,benign,1
img_000753.png,benign,1
img_000754.png,benign,1
img_000755.png,benign,1
img_000756.png,benign,1
img_000757.png,benign,1
img_000758.png,benign,1
img_000759.png,benign,1
img_000760.png,benign,1
img_000761.png,benign,1
img_000762.png,benign,1
img_000763.png,benign,1
img_000764.png,benign,1
img_000765.png,benign,1
img_000766.png,benign,1
img_000767.png,benign,1
img_000768.png,benign,1
img_000769.png,benign,1
img_000770.png,benign,1
img_000771.png,benign,1
img_000772.png,benign,1
img_000773.png,benign,1
img_000774.png,benign,1
img_000775.png,benign,1
img_000776.png,benign,1
img_000777.png,benign,1
img_000778.png,benign,1
img_000779.png,benign,1
img_000780.png,benign,1
img_000781.png,benign,1
img_000782.png,benign,1
img_000783.png,benign,1
img_000784.png,benign,1
img_000785.png,benign,1
img_000786.png,benign,1
img_000787.png,benign,1
img_000788.png,benign,1
img_000789.png,benign,1
img_000790.png,benign,1
img_000791.png,benign,1
img_000792.png,benign,1
img_000793.png,benign,1
img_000794.png,benign,1
img_000795.png,benign,1
img_000796.png,benign,1
img_000797.png,benign,1
img_000798.png,benign,1
img_000799.png,benign,1
img_000800.png,benign,1
img_000801.png,benign,1
img_000802.png,benign,1
img_000803.png,benign,1
img_000804.png,benign,1
img_000805.png,benign,1
img_000806.png,benign,1
img_000807.png,benign,1
img_000808.png,benign,1
img_000809.png,benign,1
img_000810.png,benign,1
img_000811.png,benign,1
img_000812.png,benign,1
img_000813.png,benign,1
img_000814.png,benign,1
img_000815.png,benign,1
img_000816.png,benign,1
img_000817.png,benign,1
img_000818.png,benign,1
img_000819.png,benign,1
img_000820.png,benign,1
img_000821.png,benign,1
img_000822.png,benign,1
img_000823.png,benign,1
img_000824.png,benign,1
img_000825.png,benign,1
img_000826.png,benign,1
img_000827.png,benign,1
img_000828.png,benign,1
img_000829.png,benign,1
img_000830.png,benign,1
img_000831.png,benign,1
img_000832.png,benign,1
img_000833.png,benign,1
img_000834.png,benign,1
img_000835.png,benign,1
img_000836.png,benign,1
img_000837.png,benign,1
img_000838.png,benign,1
img_000839.png,benign,1
img_000840.png,benign,1
img_000841.png,benign,1
img_000842.png,benign,1
img_000843.png,benign,1
img_000844.png,benign,1
img_000845.png,benign,1
img_000846.png,benign,1
img_000847.png,benign,1
img_000848.png,benign,1
img_000849.png,benign,1
img_000850.png,benign,1
img_000851.png,benign,1
img_000852.png,benign,1
img_000853.png,benign,1
img_000854.png,benign,1
img_000855.png,benign,1
img_000856.png,benign,1
img_000857.png,benign,1
img_000858.png,benign,1
img_000859.png,benign,1
img_000860.png,benign,1
img_000861.png,benign,1
img_000862.png,benign,1
img_000863.png,benign,1
img_000864.png,benign,1
img_000865.png,benign,1
img_000866.png,benign,1
img_000867.png,benign,1
img_000868.png,benign,1
img_000869.png,benign,1
img_000870.png,benign,1
img_000871.png,benign,1
img_000872.png,benign,1
img_000873.png,benign,1
img_000874.png,benign,1
img_000875.png,benign,1
img_000876.png,benign,1
img_000877.png,benign,1
img_000878.png,benign,1
img_000879.png,benign,1
img_000880.png,benign,1
img_000881.png,benign,1
img_000882.png,benign,1
img_000883.png,benign,1
img_000884.png,benign,1
img_000885.png,benign,1
img_000886.png,benign,1
img_000887.png,benign,1
img_000888.png,benign,1
img_000889.png,benign,1
img_000890.png,benign,1
img_000891.png,benign,1
img_000892.png,benign,1
img_000893.png,benign,1
img_000894.png,benign,1
img_000895.png,benign,1
img_000896.png,benign,1
img_000897.png,benign,1
img_000898.png,benign,1
img_000899.png,benign,1
img_000900.png,benign,1
img_000901.png,benign,1
img_000902.png,benign,1
img_000903.png,benign,1
img_000904.png,benign,1
img_000905.png,benign,1
img_000906.png,benign,1
img_000907.png,benign,1
img_000908.png,benign,1
img_000909.png,benign,1
img_000910.png,benign,1
img_000911.png,benign,1
img_000912.png,benign,1
img_000913.png,benign,1
img_000914.png,benign,1
img_000915.png,benign,1
img_000916.png,benign,1
img_000917.png,benign,1
img_000918.png,benign,1
img_000919.png,benign,1
img_000920.png,benign,1
img_000921.png,benign,1
img_000922.png,benign,1
img_000923.png,benign,1
img_000924.png,benign,1
img_000925.png,benign,1
img_000926.png,benign,1
img_000927.png,benign,1
img_000928.png,benign,1
img_000929.png,benign,1
img_000930.png,benign,1
img_000931.png,benign,1
img_000932.png,benign,1
img_000933.png,benign,1
img_000934.png,benign,1
img_000935.png,benign,1
img_000936.png,benign,1
img_000937.png,benign,1
img_000938.png,benign,1
img_000939.png,benign,1
img_000940.png,benign,1
img_000941.png,benign,1
img_000942.png,benign,1
img_000943.png,benign,1
img_000944.png,benign,1
img_000945.png,benign,1
img_000946.png,benign,1
img_000947.png,benign,1
img_000948.png,benign,1
img_000949.png,benign,1
img_000950.png,benign,1
img_000951.png,benign,1
img_000952.png,benign,1
img_000953.png,benign,1
img_000954.png,benign,1
img_000955.png,benign,1
img_000956.png,benign,1
img_000957.png,benign,1
img_000958.png,benign,1
img_000959.png,benign,1
img_000960.png,benign,1
img_000961.png,benign,1
img_000962.png,benign,1
img_000963.png,benign,1
img_000964.png,benign,1
img_000965.png,benign,1
img_000966.png,benign,1
img_000967.png,benign,1
img_000968.png,benign,1
img_000969.png,benign,1
img_000970.png,benign,1
img_000971.png,benign,1
img_000972.png,benign,1
img_000973.png,benign,1
img_000974.png,benign,1
img_000975.png,benign,1
img_000976.png,benign,1
img_000977.png,benign,1
img_000978.png,benign,1
img_000979.png,benign,1
img_000980.png,benign,1
img_000981.png,benign,1
img_000982.png,benign,1
img_000983.png,benign,1
img_000984.png,benign,1
img_000985.png,benign,1
img_000986.png,benign,1
img_000987.png,benign,1
img_000988.png,benign,1
img_000989.png,benign,1
img_000990.png,benign,1
img_000991.png,benign,1
img_000992.png,benign,1
img_000993.png,benign,1
img_000994.png,benign,1
img_000995.png,benign,1
img_000996.png,benign,1
img_000997.png,benign,1
img_000998.png,benign,1
img_000999.png,benign,1
img_001000.png,benign,1
img_001001.png,benign,1
img_001002.png,benign,1
img_001003.png,benign,1
img_001004.png,benign,1
img_001005.png,benign,1
img_001006.png,benign,1
img_001007.png,benign,1
img_001008.png,benign,1
img_001009.png,benign,1
img_001010.png,benign,1
img_001011.png,benign,1
img_001012.png,benign,1
img_001013.png,benign,1
img_001014.png,benign,1
img_001015.png,benign,1
img_001016.png,benign,1
img_001017.png,benign,1
img_001018.png,benign,1
img_001019.png,benign,1
img_001020.png,benign,1
img_001021.png,benign,1
img_001022.png,benign,1
img_001023.png,benign,1
img_001024.png,benign,1
img_001025.png,benign,1
img_001026.png,benign,1
img_001027.png,benign,1
img_001028.png,benign,1
img_001029.png,benign,1
img_001030.png,benign,1
img_001031.png,benign,1
img_001032.png,benign,1
img_001033.png,benign,1
img_001034.png,benign,1
img_001035.png,benign,1
img_001036.png,benign,1
img_001037.png,benign,1
img_001038.png,benign,1
img_001039.png,benign,1
img_001040.png,benign,1
img_001041.png,benign,1
img_001042.png,benign,1
img_001043.png,benign,1
img_001044.png,benign,1
img_001045.png,benign,1
img_001046.png,benign,1
img_001047.png,benign,1
img_001048.png,benign,1
img_001049.png,benign,1
img_001050.png,benign,1
img_001051.png,benign,1
img_001052.png,benign,1
img_001053.png,benign,1
img_001054.png,benign,1
img_001055.png,benign,1
img_001056.png,benign,1
img_001057.png,benign,1
img_001058.png,benign,1
img_001059.png,benign,1
img_001060.png,benign,1
img_001061.png,benign,1
img_001062.png,benign,1
img_001063.png,benign,1
img_001064.png,benign,1
img_001065.png,benign,1
img_001066.png,benign,1
img_001067.png,benign,1
img_001068.png,benign,1
img_001069.png,benign,1
img_001070.png,benign,1
img_001071.png,benign,1
img_001072.png,benign,1
img_001073.png,benign,1
img_001074.png,benign,1
img_001075.png,benign,1
img_001076.png,benign,1
img_001077.png,benign,1
img_001078.png,benign,1
img_001079.png,benign,1
img_001080.png,benign,1
img_001081.png,benign,1
img_001082.png,benign,1
img_001083.png,benign,1
img_001084.png,benign,1
img_001085.png,benign,1
img_001086.png,benign,1
img_001087.png,benign,1
img_001088.png,benign,1
img_001089.png,benign,1
img_001090.png,benign,1
img_001091.png,benign,1
img_001092.png,benign,1
img_001093.png,benign,1
img_001094.png,benign,1
img_001095.png,benign,1
img_001096.png,benign,1
img_001097.png,benign,1
img_001098.png,benign,1
img_001099.png,benign,1
img_001100.png,benign,1
img_001101.png,benign,1
img_001102.png,benign,1
img_001103.png,benign,1
img_001104.png,benign,1
img_001105.png,benign,1
img_001106.png,benign,1
img_001107.png,benign,1
img_001108.png,benign,1
img_001109.png,benign,1
img_001110.png,benign,1
img_001111.png,benign,1
img_001112.png,benign,1
img_001113.png,benign,1
img_001114.png,benign,1
img_001115.png,benign,1
img_001116.png,benign,1
img_001117.png,benign,1
img_001118.png,benign,1
img_001119.png,benign,1
img_001120.png,benign,1
img_001121.png,benign,1
img_001122.png,benign,1
img_001123.png,benign,1
img_001124.png,benign,1
img_001125.png,benign,1
img_001126.png,benign,1
img_001127.png,benign,1
img_001128.png,benign,1
img_001129.png,benign,1
img_001130.png,benign,1
img_001131.png,benign,1
img_001132.png,benign,1
img_001133.png,benign,1
img_001134.png,benign,1
img_001135.png,benign,1
img_001136.png,benign,1
img_001137.png,benign,1
img_001138.png,benign,1
img_001139.png,benign,1
img_001140.png,benign,1
img_001141.png,benign,1
img_001142.png,benign,1
img_001143.png,benign,1
img_001144.png,benign,1
img_001145.png,benign,1
img_001146.png,benign,1
img_001147.png,benign,1
img_001148.png,benign,1
img_001149.png,benign,1
img_001150.png,benign,1
img_001151.png,benign,1
img_001152.png,benign,1
img_001153.png,benign,1
img_001154.png,benign,0
img_001155.png,benign,1
img_001156.png,benign,1
img_001157.png,benign,1
img_001158.png,benign,1
img_001159.png,benign,1
img_001160.png,benign,1
img_001161.png,benign,1
img_001162.png,benign,1
img_001163.png,benign,1
img_001164.png,benign,1
